,ipsi_rho,contra_rho,match_ratio,sim,method,n_side
675,0.8,0.2,1.0,337,BGM,9
676,0.8,0.2,0.3333333333333333,338,GM,9
677,0.8,0.2,0.7777777777777778,338,BGM,9
678,0.8,0.2,0.7777777777777778,339,GM,9
679,0.8,0.2,1.0,339,BGM,9
680,0.8,0.2,1.0,340,GM,9
681,0.8,0.2,1.0,340,BGM,9
682,0.8,0.2,0.6666666666666666,341,GM,9
683,0.8,0.2,0.0,341,BGM,9
684,0.8,0.2,0.5555555555555556,342,GM,9
685,0.8,0.2,0.2222222222222222,342,BGM,9
686,0.8,0.2,1.0,343,GM,9
687,0.8,0.2,0.7777777777777778,343,BGM,9
688,0.8,0.2,0.5555555555555556,344,GM,9
689,0.8,0.2,0.5555555555555556,344,BGM,9
690,0.8,0.2,0.5555555555555556,345,GM,9
691,0.8,0.2,0.5555555555555556,345,BGM,9
692,0.8,0.2,1.0,346,GM,9
693,0.8,0.2,1.0,346,BGM,9
694,0.8,0.2,1.0,347,GM,9
695,0.8,0.2,1.0,347,BGM,9
696,0.8,0.2,1.0,348,GM,9
697,0.8,0.2,1.0,348,BGM,9
698,0.8,0.2,1.0,349,GM,9
699,0.8,0.2,0.2222222222222222,349,BGM,9
700,0.8,0.2,1.0,350,GM,9
701,0.8,0.2,0.2222222222222222,350,BGM,9
702,0.8,0.2,1.0,351,GM,9
703,0.8,0.2,0.3333333333333333,351,BGM,9
704,0.8,0.2,0.6666666666666666,352,GM,9
705,0.8,0.2,0.0,352,BGM,9
706,0.8,0.2,1.0,353,GM,9
707,0.8,0.2,0.1111111111111111,353,BGM,9
708,0.8,0.2,1.0,354,GM,9
709,0.8,0.2,0.3333333333333333,354,BGM,9
710,0.8,0.2,0.1111111111111111,355,GM,9
711,0.8,0.2,0.7777777777777778,355,BGM,9
712,0.8,0.2,0.3333333333333333,356,GM,9
713,0.8,0.2,0.0,356,BGM,9
714,0.8,0.2,1.0,357,GM,9
715,0.8,0.2,1.0,357,BGM,9
716,0.8,0.2,1.0,358,GM,9
717,0.8,0.2,1.0,358,BGM,9
718,0.8,0.2,1.0,359,GM,9
719,0.8,0.2,1.0,359,BGM,9
720,0.8,0.2,0.7777777777777778,360,GM,9
721,0.8,0.2,1.0,360,BGM,9
722,0.8,0.2,1.0,361,GM,9
723,0.8,0.2,0.2222222222222222,361,BGM,9
724,0.8,0.2,0.2222222222222222,362,GM,9
725,0.8,0.2,0.2222222222222222,362,BGM,9
726,0.8,0.2,0.4444444444444444,363,GM,9
727,0.8,0.2,0.2222222222222222,363,BGM,9
728,0.8,0.2,0.4444444444444444,364,GM,9
729,0.8,0.2,0.4444444444444444,364,BGM,9
730,0.8,0.2,1.0,365,GM,9
731,0.8,0.2,1.0,365,BGM,9
732,0.8,0.2,0.2222222222222222,366,GM,9
733,0.8,0.2,0.0,366,BGM,9
734,0.8,0.2,0.4444444444444444,367,GM,9
735,0.8,0.2,0.1111111111111111,367,BGM,9
736,0.8,0.2,1.0,368,GM,9
737,0.8,0.2,1.0,368,BGM,9
738,0.8,0.2,0.0,369,GM,9
739,0.8,0.2,0.0,369,BGM,9
740,0.8,0.2,1.0,370,GM,9
741,0.8,0.2,0.6666666666666666,370,BGM,9
742,0.8,0.2,1.0,371,GM,9
743,0.8,0.2,0.6666666666666666,371,BGM,9
744,0.8,0.2,1.0,372,GM,9
745,0.8,0.2,1.0,372,BGM,9
746,0.8,0.2,1.0,373,GM,9
747,0.8,0.2,1.0,373,BGM,9
748,0.8,0.2,1.0,374,GM,9
749,0.8,0.2,1.0,374,BGM,9
750,0.8,0.2,1.0,375,GM,9
751,0.8,0.2,0.0,375,BGM,9
752,0.8,0.2,1.0,376,GM,9
753,0.8,0.2,1.0,376,BGM,9
754,0.8,0.2,1.0,377,GM,9
755,0.8,0.2,1.0,377,BGM,9
756,0.8,0.2,0.6666666666666666,378,GM,9
757,0.8,0.2,1.0,378,BGM,9
758,0.8,0.2,1.0,379,GM,9
759,0.8,0.2,0.7777777777777778,379,BGM,9
760,0.8,0.2,1.0,380,GM,9
761,0.8,0.2,1.0,380,BGM,9
762,0.8,0.2,1.0,381,GM,9
763,0.8,0.2,0.1111111111111111,381,BGM,9
764,0.8,0.2,1.0,382,GM,9
765,0.8,0.2,1.0,382,BGM,9
766,0.8,0.2,1.0,383,GM,9
767,0.8,0.2,0.7777777777777778,383,BGM,9
768,0.8,0.2,0.5555555555555556,384,GM,9
769,0.8,0.2,1.0,384,BGM,9
770,0.8,0.2,0.7777777777777778,385,GM,9
771,0.8,0.2,0.5555555555555556,385,BGM,9
772,0.8,0.2,0.7777777777777778,386,GM,9
773,0.8,0.2,0.7777777777777778,386,BGM,9
774,0.8,0.2,0.3333333333333333,387,GM,9
775,0.8,0.2,0.1111111111111111,387,BGM,9
776,0.8,0.2,1.0,388,GM,9
777,0.8,0.2,1.0,388,BGM,9
778,0.8,0.2,1.0,389,GM,9
779,0.8,0.2,0.5555555555555556,389,BGM,9
780,0.8,0.2,0.5555555555555556,390,GM,9
781,0.8,0.2,0.3333333333333333,390,BGM,9
782,0.8,0.2,1.0,391,GM,9
783,0.8,0.2,0.7777777777777778,391,BGM,9
784,0.8,0.2,0.5555555555555556,392,GM,9
785,0.8,0.2,0.3333333333333333,392,BGM,9
786,0.8,0.2,0.6666666666666666,393,GM,9
787,0.8,0.2,0.1111111111111111,393,BGM,9
788,0.8,0.2,1.0,394,GM,9
789,0.8,0.2,1.0,394,BGM,9
790,0.8,0.2,1.0,395,GM,9
791,0.8,0.2,1.0,395,BGM,9
792,0.8,0.2,0.3333333333333333,396,GM,9
793,0.8,0.2,0.3333333333333333,396,BGM,9
794,0.8,0.2,0.5555555555555556,397,GM,9
795,0.8,0.2,0.1111111111111111,397,BGM,9
796,0.8,0.2,1.0,398,GM,9
797,0.8,0.2,0.2222222222222222,398,BGM,9
798,0.8,0.2,0.2222222222222222,399,GM,9
799,0.8,0.2,0.1111111111111111,399,BGM,9
800,0.8,0.2,1.0,400,GM,9
801,0.8,0.2,1.0,400,BGM,9
802,0.8,0.2,1.0,401,GM,9
803,0.8,0.2,1.0,401,BGM,9
804,0.8,0.2,0.6666666666666666,402,GM,9
805,0.8,0.2,1.0,402,BGM,9
806,0.8,0.2,1.0,403,GM,9
807,0.8,0.2,1.0,403,BGM,9
808,0.8,0.2,1.0,404,GM,9
809,0.8,0.2,0.5555555555555556,404,BGM,9
810,0.8,0.2,1.0,405,GM,9
811,0.8,0.2,0.5555555555555556,405,BGM,9
812,0.8,0.2,0.7777777777777778,406,GM,9
813,0.8,0.2,0.1111111111111111,406,BGM,9
814,0.8,0.2,1.0,407,GM,9
815,0.8,0.2,1.0,407,BGM,9
816,0.8,0.2,0.3333333333333333,408,GM,9
817,0.8,0.2,1.0,408,BGM,9
818,0.8,0.2,0.2222222222222222,409,GM,9
819,0.8,0.2,1.0,409,BGM,9
820,0.8,0.2,1.0,410,GM,9
821,0.8,0.2,0.2222222222222222,410,BGM,9
822,0.8,0.2,0.7777777777777778,411,GM,9
823,0.8,0.2,0.3333333333333333,411,BGM,9
824,0.8,0.2,0.2222222222222222,412,GM,9
825,0.8,0.2,1.0,412,BGM,9
826,0.8,0.2,0.0,413,GM,9
827,0.8,0.2,0.0,413,BGM,9
828,0.8,0.2,1.0,414,GM,9
829,0.8,0.2,1.0,414,BGM,9
830,0.8,0.2,0.0,415,GM,9
831,0.8,0.2,1.0,415,BGM,9
832,0.8,0.2,1.0,416,GM,9
833,0.8,0.2,1.0,416,BGM,9
834,0.8,0.2,1.0,417,GM,9
835,0.8,0.2,0.7777777777777778,417,BGM,9
836,0.8,0.2,1.0,418,GM,9
837,0.8,0.2,1.0,418,BGM,9
838,0.8,0.2,0.3333333333333333,419,GM,9
839,0.8,0.2,1.0,419,BGM,9
840,0.8,0.2,1.0,420,GM,9
841,0.8,0.2,1.0,420,BGM,9
842,0.8,0.2,1.0,421,GM,9
843,0.8,0.2,1.0,421,BGM,9
844,0.8,0.2,1.0,422,GM,9
845,0.8,0.2,0.3333333333333333,422,BGM,9
846,0.8,0.2,0.1111111111111111,423,GM,9
847,0.8,0.2,0.2222222222222222,423,BGM,9
848,0.8,0.2,0.3333333333333333,424,GM,9
849,0.8,0.2,0.4444444444444444,424,BGM,9
850,0.8,0.2,1.0,425,GM,9
851,0.8,0.2,1.0,425,BGM,9
852,0.8,0.2,0.3333333333333333,426,GM,9
853,0.8,0.2,0.6666666666666666,426,BGM,9
854,0.8,0.2,0.7777777777777778,427,GM,9
855,0.8,0.2,0.2222222222222222,427,BGM,9
856,0.8,0.2,1.0,428,GM,9
857,0.8,0.2,1.0,428,BGM,9
858,0.8,0.2,1.0,429,GM,9
859,0.8,0.2,1.0,429,BGM,9
860,0.8,0.2,1.0,430,GM,9
861,0.8,0.2,1.0,430,BGM,9
862,0.8,0.2,1.0,431,GM,9
863,0.8,0.2,1.0,431,BGM,9
864,0.8,0.2,0.1111111111111111,432,GM,9
865,0.8,0.2,1.0,432,BGM,9
866,0.8,0.2,1.0,433,GM,9
867,0.8,0.2,1.0,433,BGM,9
868,0.8,0.2,1.0,434,GM,9
869,0.8,0.2,0.4444444444444444,434,BGM,9
870,0.8,0.2,1.0,435,GM,9
871,0.8,0.2,0.5555555555555556,435,BGM,9
872,0.8,0.2,1.0,436,GM,9
873,0.8,0.2,1.0,436,BGM,9
874,0.8,0.2,1.0,437,GM,9
875,0.8,0.2,0.3333333333333333,437,BGM,9
876,0.8,0.2,0.5555555555555556,438,GM,9
877,0.8,0.2,0.7777777777777778,438,BGM,9
878,0.8,0.2,0.1111111111111111,439,GM,9
879,0.8,0.2,1.0,439,BGM,9
880,0.8,0.2,1.0,440,GM,9
881,0.8,0.2,0.5555555555555556,440,BGM,9
882,0.8,0.2,1.0,441,GM,9
883,0.8,0.2,1.0,441,BGM,9
884,0.8,0.2,0.4444444444444444,442,GM,9
885,0.8,0.2,1.0,442,BGM,9
886,0.8,0.2,0.7777777777777778,443,GM,9
887,0.8,0.2,1.0,443,BGM,9
888,0.8,0.2,1.0,444,GM,9
889,0.8,0.2,1.0,444,BGM,9
890,0.8,0.2,0.2222222222222222,445,GM,9
891,0.8,0.2,0.4444444444444444,445,BGM,9
892,0.8,0.2,0.5555555555555556,446,GM,9
893,0.8,0.2,0.5555555555555556,446,BGM,9
894,0.8,0.2,0.1111111111111111,447,GM,9
895,0.8,0.2,0.0,447,BGM,9
896,0.8,0.2,0.5555555555555556,448,GM,9
897,0.8,0.2,1.0,448,BGM,9
898,0.8,0.2,1.0,449,GM,9
899,0.8,0.2,1.0,449,BGM,9
900,0.8,0.2,1.0,450,GM,9
901,0.8,0.2,0.4444444444444444,450,BGM,9
902,0.8,0.2,1.0,451,GM,9
903,0.8,0.2,0.3333333333333333,451,BGM,9
904,0.8,0.2,0.0,452,GM,9
905,0.8,0.2,0.3333333333333333,452,BGM,9
906,0.8,0.2,0.7777777777777778,453,GM,9
907,0.8,0.2,0.3333333333333333,453,BGM,9
908,0.8,0.2,1.0,454,GM,9
909,0.8,0.2,0.7777777777777778,454,BGM,9
910,0.8,0.2,0.2222222222222222,455,GM,9
911,0.8,0.2,0.1111111111111111,455,BGM,9
912,0.8,0.2,1.0,456,GM,9
913,0.8,0.2,0.2222222222222222,456,BGM,9
914,0.8,0.2,1.0,457,GM,9
915,0.8,0.2,1.0,457,BGM,9
916,0.8,0.2,0.6666666666666666,458,GM,9
917,0.8,0.2,0.2222222222222222,458,BGM,9
918,0.8,0.2,1.0,459,GM,9
919,0.8,0.2,1.0,459,BGM,9
920,0.8,0.2,1.0,460,GM,9
921,0.8,0.2,1.0,460,BGM,9
922,0.8,0.2,1.0,461,GM,9
923,0.8,0.2,1.0,461,BGM,9
924,0.8,0.2,1.0,462,GM,9
925,0.8,0.2,1.0,462,BGM,9
926,0.8,0.2,1.0,463,GM,9
927,0.8,0.2,1.0,463,BGM,9
928,0.8,0.2,1.0,464,GM,9
929,0.8,0.2,0.2222222222222222,464,BGM,9
930,0.8,0.2,1.0,465,GM,9
931,0.8,0.2,0.6666666666666666,465,BGM,9
932,0.8,0.2,1.0,466,GM,9
933,0.8,0.2,1.0,466,BGM,9
934,0.8,0.2,1.0,467,GM,9
935,0.8,0.2,0.5555555555555556,467,BGM,9
936,0.8,0.2,1.0,468,GM,9
937,0.8,0.2,1.0,468,BGM,9
938,0.8,0.2,1.0,469,GM,9
939,0.8,0.2,0.7777777777777778,469,BGM,9
940,0.8,0.2,1.0,470,GM,9
941,0.8,0.2,0.5555555555555556,470,BGM,9
942,0.8,0.2,1.0,471,GM,9
943,0.8,0.2,0.1111111111111111,471,BGM,9
944,0.8,0.2,0.6666666666666666,472,GM,9
945,0.8,0.2,1.0,472,BGM,9
946,0.8,0.2,1.0,473,GM,9
947,0.8,0.2,1.0,473,BGM,9
948,0.8,0.2,0.1111111111111111,474,GM,9
949,0.8,0.2,0.3333333333333333,474,BGM,9
950,0.8,0.2,1.0,475,GM,9
951,0.8,0.2,1.0,475,BGM,9
952,0.8,0.2,1.0,476,GM,9
953,0.8,0.2,1.0,476,BGM,9
954,0.8,0.2,0.7777777777777778,477,GM,9
955,0.8,0.2,0.1111111111111111,477,BGM,9
956,0.8,0.2,1.0,478,GM,9
957,0.8,0.2,0.7777777777777778,478,BGM,9
958,0.8,0.2,1.0,479,GM,9
959,0.8,0.2,1.0,479,BGM,9
960,0.8,0.2,0.4444444444444444,480,GM,9
961,0.8,0.2,0.1111111111111111,480,BGM,9
962,0.8,0.2,0.2222222222222222,481,GM,9
963,0.8,0.2,1.0,481,BGM,9
964,0.8,0.2,1.0,482,GM,9
965,0.8,0.2,0.6666666666666666,482,BGM,9
966,0.8,0.2,1.0,483,GM,9
967,0.8,0.2,1.0,483,BGM,9
968,0.8,0.2,1.0,484,GM,9
969,0.8,0.2,1.0,484,BGM,9
970,0.8,0.2,1.0,485,GM,9
971,0.8,0.2,1.0,485,BGM,9
972,0.8,0.2,1.0,486,GM,9
973,0.8,0.2,0.7777777777777778,486,BGM,9
974,0.8,0.2,0.4444444444444444,487,GM,9
975,0.8,0.2,1.0,487,BGM,9
976,0.8,0.2,1.0,488,GM,9
977,0.8,0.2,1.0,488,BGM,9
978,0.8,0.2,1.0,489,GM,9
979,0.8,0.2,0.0,489,BGM,9
980,0.8,0.2,1.0,490,GM,9
981,0.8,0.2,0.5555555555555556,490,BGM,9
982,0.8,0.2,0.7777777777777778,491,GM,9
983,0.8,0.2,0.5555555555555556,491,BGM,9
984,0.8,0.2,1.0,492,GM,9
985,0.8,0.2,1.0,492,BGM,9
986,0.8,0.2,1.0,493,GM,9
987,0.8,0.2,1.0,493,BGM,9
988,0.8,0.2,0.5555555555555556,494,GM,9
989,0.8,0.2,1.0,494,BGM,9
990,0.8,0.2,0.5555555555555556,495,GM,9
991,0.8,0.2,1.0,495,BGM,9
992,0.8,0.2,0.7777777777777778,496,GM,9
993,0.8,0.2,0.7777777777777778,496,BGM,9
994,0.8,0.2,1.0,497,GM,9
995,0.8,0.2,0.7777777777777778,497,BGM,9
996,0.8,0.2,1.0,498,GM,9
997,0.8,0.2,1.0,498,BGM,9
998,0.8,0.2,1.0,499,GM,9
999,0.8,0.2,1.0,499,BGM,9
1000,0.8,0.2,1.0,500,GM,9
1001,0.8,0.2,1.0,500,BGM,9
1002,0.8,0.2,1.0,501,GM,9
1003,0.8,0.2,0.1111111111111111,501,BGM,9
1004,0.8,0.2,1.0,502,GM,9
1005,0.8,0.2,1.0,502,BGM,9
1006,0.8,0.2,1.0,503,GM,9
1007,0.8,0.2,1.0,503,BGM,9
1008,0.8,0.2,1.0,504,GM,9
1009,0.8,0.2,1.0,504,BGM,9
1010,0.8,0.2,0.1111111111111111,505,GM,9
1011,0.8,0.2,0.1111111111111111,505,BGM,9
1012,0.8,0.2,1.0,506,GM,9
1013,0.8,0.2,0.1111111111111111,506,BGM,9
1014,0.8,0.2,1.0,507,GM,9
1015,0.8,0.2,0.6666666666666666,507,BGM,9
1016,0.8,0.2,1.0,508,GM,9
1017,0.8,0.2,1.0,508,BGM,9
1018,0.8,0.2,1.0,509,GM,9
1019,0.8,0.2,1.0,509,BGM,9
1020,0.8,0.2,1.0,510,GM,9
1021,0.8,0.2,1.0,510,BGM,9
1022,0.8,0.2,1.0,511,GM,9
1023,0.8,0.2,1.0,511,BGM,9
1024,0.8,0.2,1.0,512,GM,9
1025,0.8,0.2,1.0,512,BGM,9
1026,0.8,0.2,0.0,513,GM,9
1027,0.8,0.2,0.5555555555555556,513,BGM,9
1028,0.8,0.2,1.0,514,GM,9
1029,0.8,0.2,1.0,514,BGM,9
1030,0.8,0.2,1.0,515,GM,9
1031,0.8,0.2,0.5555555555555556,515,BGM,9
1032,0.8,0.2,1.0,516,GM,9
1033,0.8,0.2,1.0,516,BGM,9
1034,0.8,0.2,1.0,517,GM,9
1035,0.8,0.2,1.0,517,BGM,9
1036,0.8,0.2,1.0,518,GM,9
1037,0.8,0.2,1.0,518,BGM,9
1038,0.8,0.2,1.0,519,GM,9
1039,0.8,0.2,0.7777777777777778,519,BGM,9
1040,0.8,0.2,1.0,520,GM,9
1041,0.8,0.2,0.4444444444444444,520,BGM,9
1042,0.8,0.2,1.0,521,GM,9
1043,0.8,0.2,1.0,521,BGM,9
1044,0.8,0.2,0.3333333333333333,522,GM,9
1045,0.8,0.2,1.0,522,BGM,9
1046,0.8,0.2,1.0,523,GM,9
1047,0.8,0.2,0.3333333333333333,523,BGM,9
1048,0.8,0.2,1.0,524,GM,9
1049,0.8,0.2,0.5555555555555556,524,BGM,9
1050,0.8,0.2,0.5555555555555556,525,GM,9
1051,0.8,0.2,0.7777777777777778,525,BGM,9
1052,0.8,0.2,1.0,526,GM,9
1053,0.8,0.2,1.0,526,BGM,9
1054,0.8,0.2,0.6666666666666666,527,GM,9
1055,0.8,0.2,0.7777777777777778,527,BGM,9
1056,0.8,0.2,0.5555555555555556,528,GM,9
1057,0.8,0.2,0.7777777777777778,528,BGM,9
1058,0.8,0.2,0.5555555555555556,529,GM,9
1059,0.8,0.2,0.3333333333333333,529,BGM,9
1060,0.8,0.2,1.0,530,GM,9
1061,0.8,0.2,0.7777777777777778,530,BGM,9
1062,0.8,0.2,1.0,531,GM,9
1063,0.8,0.2,0.5555555555555556,531,BGM,9
1064,0.8,0.2,0.3333333333333333,532,GM,9
1065,0.8,0.2,0.4444444444444444,532,BGM,9
1066,0.8,0.2,1.0,533,GM,9
1067,0.8,0.2,1.0,533,BGM,9
1068,0.8,0.2,0.5555555555555556,534,GM,9
1069,0.8,0.2,1.0,534,BGM,9
1070,0.8,0.2,1.0,535,GM,9
1071,0.8,0.2,0.1111111111111111,535,BGM,9
1072,0.8,0.2,0.0,536,GM,9
1073,0.8,0.2,0.1111111111111111,536,BGM,9
1074,0.8,0.2,0.5555555555555556,537,GM,9
1075,0.8,0.2,0.3333333333333333,537,BGM,9
1076,0.8,0.2,1.0,538,GM,9
1077,0.8,0.2,1.0,538,BGM,9
1078,0.8,0.2,0.5555555555555556,539,GM,9
1079,0.8,0.2,0.0,539,BGM,9
1080,0.8,0.2,1.0,540,GM,9
1081,0.8,0.2,0.7777777777777778,540,BGM,9
1082,0.8,0.2,1.0,541,GM,9
1083,0.8,0.2,0.0,541,BGM,9
1084,0.8,0.2,1.0,542,GM,9
1085,0.8,0.2,1.0,542,BGM,9
1086,0.8,0.2,1.0,543,GM,9
1087,0.8,0.2,1.0,543,BGM,9
1088,0.8,0.2,0.4444444444444444,544,GM,9
1089,0.8,0.2,0.2222222222222222,544,BGM,9
1090,0.8,0.2,1.0,545,GM,9
1091,0.8,0.2,0.6666666666666666,545,BGM,9
1092,0.8,0.2,0.2222222222222222,546,GM,9
1093,0.8,0.2,0.2222222222222222,546,BGM,9
1094,0.8,0.2,0.4444444444444444,547,GM,9
1095,0.8,0.2,0.4444444444444444,547,BGM,9
1096,0.8,0.2,1.0,548,GM,9
1097,0.8,0.2,1.0,548,BGM,9
1098,0.8,0.2,1.0,549,GM,9
1099,0.8,0.2,1.0,549,BGM,9
1100,0.8,0.2,0.0,550,GM,9
1101,0.8,0.2,0.0,550,BGM,9
1102,0.8,0.2,1.0,551,GM,9
1103,0.8,0.2,1.0,551,BGM,9
1104,0.8,0.2,1.0,552,GM,9
1105,0.8,0.2,0.5555555555555556,552,BGM,9
1106,0.8,0.2,0.7777777777777778,553,GM,9
1107,0.8,0.2,0.1111111111111111,553,BGM,9
1108,0.8,0.2,0.0,554,GM,9
1109,0.8,0.2,1.0,554,BGM,9
1110,0.8,0.2,0.0,555,GM,9
1111,0.8,0.2,0.7777777777777778,555,BGM,9
1112,0.8,0.2,0.0,556,GM,9
1113,0.8,0.2,0.2222222222222222,556,BGM,9
1114,0.8,0.2,1.0,557,GM,9
1115,0.8,0.2,0.7777777777777778,557,BGM,9
1116,0.8,0.2,1.0,558,GM,9
1117,0.8,0.2,0.5555555555555556,558,BGM,9
1118,0.8,0.2,1.0,559,GM,9
1119,0.8,0.2,1.0,559,BGM,9
1120,0.8,0.2,1.0,560,GM,9
1121,0.8,0.2,1.0,560,BGM,9
1122,0.8,0.2,1.0,561,GM,9
1123,0.8,0.2,1.0,561,BGM,9
1124,0.8,0.2,0.2222222222222222,562,GM,9
1125,0.8,0.2,0.5555555555555556,562,BGM,9
1126,0.8,0.2,0.3333333333333333,563,GM,9
1127,0.8,0.2,0.1111111111111111,563,BGM,9
1128,0.8,0.2,0.7777777777777778,564,GM,9
1129,0.8,0.2,1.0,564,BGM,9
1130,0.8,0.2,0.5555555555555556,565,GM,9
1131,0.8,0.2,1.0,565,BGM,9
1132,0.8,0.2,1.0,566,GM,9
1133,0.8,0.2,1.0,566,BGM,9
1134,0.8,0.2,0.5555555555555556,567,GM,9
1135,0.8,0.2,0.2222222222222222,567,BGM,9
1136,0.8,0.2,0.1111111111111111,568,GM,9
1137,0.8,0.2,1.0,568,BGM,9
1138,0.8,0.2,0.3333333333333333,569,GM,9
1139,0.8,0.2,0.2222222222222222,569,BGM,9
1140,0.8,0.2,1.0,570,GM,9
1141,0.8,0.2,1.0,570,BGM,9
1142,0.8,0.2,1.0,571,GM,9
1143,0.8,0.2,0.2222222222222222,571,BGM,9
1144,0.8,0.2,1.0,572,GM,9
1145,0.8,0.2,0.1111111111111111,572,BGM,9
1146,0.8,0.2,1.0,573,GM,9
1147,0.8,0.2,0.6666666666666666,573,BGM,9
1148,0.8,0.2,0.0,574,GM,9
1149,0.8,0.2,0.1111111111111111,574,BGM,9
1150,0.8,0.2,0.5555555555555556,575,GM,9
1151,0.8,0.2,0.7777777777777778,575,BGM,9
1152,0.8,0.2,0.5555555555555556,576,GM,9
1153,0.8,0.2,1.0,576,BGM,9
1154,0.8,0.2,1.0,577,GM,9
1155,0.8,0.2,1.0,577,BGM,9
1156,0.8,0.2,1.0,578,GM,9
1157,0.8,0.2,1.0,578,BGM,9
1158,0.8,0.2,1.0,579,GM,9
1159,0.8,0.2,1.0,579,BGM,9
1160,0.8,0.2,1.0,580,GM,9
1161,0.8,0.2,1.0,580,BGM,9
1162,0.8,0.2,1.0,581,GM,9
1163,0.8,0.2,0.0,581,BGM,9
1164,0.8,0.2,0.3333333333333333,582,GM,9
1165,0.8,0.2,0.0,582,BGM,9
1166,0.8,0.2,0.6666666666666666,583,GM,9
1167,0.8,0.2,0.1111111111111111,583,BGM,9
1168,0.8,0.2,1.0,584,GM,9
1169,0.8,0.2,0.4444444444444444,584,BGM,9
1170,0.8,0.2,1.0,585,GM,9
1171,0.8,0.2,1.0,585,BGM,9
1172,0.8,0.2,1.0,586,GM,9
1173,0.8,0.2,0.7777777777777778,586,BGM,9
1174,0.8,0.2,0.5555555555555556,587,GM,9
1175,0.8,0.2,0.1111111111111111,587,BGM,9
1176,0.8,0.2,1.0,588,GM,9
1177,0.8,0.2,1.0,588,BGM,9
1178,0.8,0.2,0.0,589,GM,9
1179,0.8,0.2,0.0,589,BGM,9
1180,0.8,0.2,0.6666666666666666,590,GM,9
1181,0.8,0.2,1.0,590,BGM,9
1182,0.8,0.2,0.2222222222222222,591,GM,9
1183,0.8,0.2,0.5555555555555556,591,BGM,9
1184,0.8,0.2,1.0,592,GM,9
1185,0.8,0.2,1.0,592,BGM,9
1186,0.8,0.2,0.7777777777777778,593,GM,9
1187,0.8,0.2,0.7777777777777778,593,BGM,9
1188,0.8,0.2,1.0,594,GM,9
1189,0.8,0.2,1.0,594,BGM,9
1190,0.8,0.2,1.0,595,GM,9
1191,0.8,0.2,0.7777777777777778,595,BGM,9
1192,0.8,0.2,0.6666666666666666,596,GM,9
1193,0.8,0.2,1.0,596,BGM,9
1194,0.8,0.2,0.3333333333333333,597,GM,9
1195,0.8,0.2,1.0,597,BGM,9
1196,0.8,0.2,0.5555555555555556,598,GM,9
1197,0.8,0.2,1.0,598,BGM,9
1198,0.8,0.2,1.0,599,GM,9
1199,0.8,0.2,0.6666666666666666,599,BGM,9
1200,0.8,0.2,1.0,600,GM,9
1201,0.8,0.2,1.0,600,BGM,9
1202,0.8,0.2,1.0,601,GM,9
1203,0.8,0.2,1.0,601,BGM,9
1204,0.8,0.2,0.5555555555555556,602,GM,9
1205,0.8,0.2,1.0,602,BGM,9
1206,0.8,0.2,1.0,603,GM,9
1207,0.8,0.2,0.3333333333333333,603,BGM,9
1208,0.8,0.2,0.1111111111111111,604,GM,9
1209,0.8,0.2,1.0,604,BGM,9
1210,0.8,0.2,1.0,605,GM,9
1211,0.8,0.2,1.0,605,BGM,9
1212,0.8,0.2,1.0,606,GM,9
1213,0.8,0.2,1.0,606,BGM,9
1214,0.8,0.2,0.7777777777777778,607,GM,9
1215,0.8,0.2,0.7777777777777778,607,BGM,9
1216,0.8,0.2,0.5555555555555556,608,GM,9
1217,0.8,0.2,0.2222222222222222,608,BGM,9
1218,0.8,0.2,1.0,609,GM,9
1219,0.8,0.2,0.1111111111111111,609,BGM,9
1220,0.8,0.2,1.0,610,GM,9
1221,0.8,0.2,0.6666666666666666,610,BGM,9
1222,0.8,0.2,1.0,611,GM,9
1223,0.8,0.2,0.3333333333333333,611,BGM,9
1224,0.8,0.2,0.5555555555555556,612,GM,9
1225,0.8,0.2,1.0,612,BGM,9
1226,0.8,0.2,1.0,613,GM,9
1227,0.8,0.2,0.2222222222222222,613,BGM,9
1228,0.8,0.2,0.7777777777777778,614,GM,9
1229,0.8,0.2,0.2222222222222222,614,BGM,9
1230,0.8,0.2,0.5555555555555556,615,GM,9
1231,0.8,0.2,1.0,615,BGM,9
1232,0.8,0.2,1.0,616,GM,9
1233,0.8,0.2,1.0,616,BGM,9
1234,0.8,0.2,0.1111111111111111,617,GM,9
1235,0.8,0.2,0.7777777777777778,617,BGM,9
1236,0.8,0.2,0.5555555555555556,618,GM,9
1237,0.8,0.2,0.5555555555555556,618,BGM,9
1238,0.8,0.2,0.1111111111111111,619,GM,9
1239,0.8,0.2,1.0,619,BGM,9
1240,0.8,0.2,1.0,620,GM,9
1241,0.8,0.2,1.0,620,BGM,9
1242,0.8,0.2,0.5555555555555556,621,GM,9
1243,0.8,0.2,0.1111111111111111,621,BGM,9
1244,0.8,0.2,1.0,622,GM,9
1245,0.8,0.2,1.0,622,BGM,9
1246,0.8,0.2,0.0,623,GM,9
1247,0.8,0.2,0.3333333333333333,623,BGM,9
1248,0.8,0.2,1.0,624,GM,9
1249,0.8,0.2,0.4444444444444444,624,BGM,9
1250,0.8,0.2,1.0,625,GM,9
1251,0.8,0.2,1.0,625,BGM,9
1252,0.8,0.2,1.0,626,GM,9
1253,0.8,0.2,1.0,626,BGM,9
1254,0.8,0.2,0.5555555555555556,627,GM,9
1255,0.8,0.2,0.4444444444444444,627,BGM,9
